EQID,"EQNAME",YYYY,MN,DD,HH,MM,SEC,LAT,LON,DEPTH,MAG,DELTA_GMT,LOC_HH,"LOC_DOW","ISO_COUNTRY","ISO_CODE",ISO_DIST,PAGER_REG,SHAKE_DEATHS,SD_FLAG,GROWTH,SHAKEMAP_UNCERT,"SHAKEMAP_GMPE",U010,U020,U030,U040,U050,U060,U070,U080,U090,U100,R010,R020,R030,R040,R050,R060,R070,R080,R090,R100,MAXMMI
200412271913,,2004,12,27,19,13,18,11.586,92.501,25.3,5.5,5.5,0.5,Tue,INDIA,IN,0.040478,5,NaN,NaN,0.0138,1.0016,Regression::Youngs97_intraslab,0,0,0,0,0,122580,6432,0,0,0,0,0,51292,64217,26274,32883,26527,0,0,0,7
200412272010,,2004,12,27,20,10,48,2.889,95.566,9,5.7,7,3,Tue,INDONESIA,ID,0.16557,4,NaN,NaN,0.0141,NaN,Regression::BJF97,0,0,0,24603,0,0,0,0,0,0,0,0,0,1230897,45297,17936,0,0,0,0,6
200412281117,,2004,12,28,11,17,43,4.706,95.166,36,5.7,7,18,Tue,INDONESIA,ID,0.25388,4,NaN,NaN,0.0141,1.0015,Regression::Youngs97_intraslab,0,0,106456,408278,22603,0,0,0,0,0,0,3088,574625,1306195,173158,32558,0,0,0,0,6
200412290556,,2004,12,29,05,56,46,8.813,93.149,12,6.2,5.5,10.5,Wed,INDIA,IN,0.28824,5,NaN,NaN,0.0138,NaN,Regression::BJF97,0,0,0,129019,0,0,0,0,0,0,0,0,0,74244,30954,25,0,0,0,0,5
200412290605,,2004,12,29,06,05,17,8.780,93.120,38.3,5.8,5.5,11.5,Wed,INDIA,IN,0.26412,5,NaN,NaN,0.0138,1.0019,Regression::Youngs97_intraslab,0,0,0,0,0,0,0,0,0,0,0,0,19052,3326,23221,5126,0,0,0,0,6
200412301758,,2004,12,30,17,58,10,12.233,92.520,23.6,5.6,5.5,22.5,Thu,INDIA,IN,0.1433,5,NaN,NaN,0.0138,1.0019,Regression::Youngs97_intraslab,0,0,0,0,129026,0,0,0,0,0,0,0,20746,40404,92432,39935,11213,0,0,0,7
200412310957,,2004,12,31,09,56,59,7.641,93.939,18.7,5.6,5.5,14.5,Fri,INDIA,IN,0.3155,5,NaN,NaN,0.0138,NaN,Regression::BJF97,0,0,0,0,0,0,0,0,0,0,0,0,0,51242,19611,0,0,0,0,0,5
200501010155,,2005,01,01,01,55,28,2.904,95.564,25.6,5.7,7,8,Sat,INDONESIA,ID,0.16864,4,NaN,NaN,0.0141,1.0022,Regression::Youngs97_intraslab,0,0,0,24607,0,0,0,0,0,0,0,176963,912436,145490,21606,20952,18169,0,0,0,7
200501011429,,2005,01,01,14,29,12,8.158,93.223,35,5.5,5.5,19.5,Sat,INDIA,IN,0.058461,5,NaN,NaN,0.0138,1.0013,Regression::Youngs97_intraslab,0,0,0,0,0,0,0,0,0,0,0,0,6276,20913,551,14290,2517,0,0,0,7
200501011908,,2005,01,01,19,08,04,7.250,94.300,28.9,6.1,5.5,0.5,Sun,INDIA,IN,0.42036,5,NaN,NaN,0.0138,1.0036,Regression::Youngs97_intraslab,0,106521,406524,0,0,0,0,0,0,0,0,797429,923494,40911,6542,7086,0,0,0,0,6
200501020827,,2005,01,02,08,27,41,3.225,95.435,8,5.8,7,15,Sun,INDONESIA,ID,0.23926,4,NaN,NaN,0.0141,NaN,Regression::BJF97,0,0,0,28709,0,0,0,0,0,0,0,0,0,1629339,55504,108,0,0,0,0,6
200501021535,,2005,01,02,15,35,56,6.320,92.730,29,6.4,5.5,20.5,Sun,INDIA,IN,1.1579,5,NaN,NaN,0.0138,NaN,Regression::Youngs97_intraslab,0,0,406537,0,0,0,0,0,0,0,0,863,344879,29371,1424,0,0,0,0,0,5
200501040913,,2005,01,04,09,13,12,10.650,92.350,24.2,5.9,5.5,14.5,Tue,INDIA,IN,0.022753,5,NaN,NaN,0.0138,1.0053,Regression::Youngs97_intraslab,0,0,0,129049,0,0,0,0,0,0,0,0,41270,91460,2288,3,14780,1209,0,0,8
200501092320,,2005,01,09,23,20,36,10.566,92.259,20,5.4,5.5,4.5,Mon,INDIA,IN,0.10476,5,NaN,NaN,0.0138,NaN,Regression::BJF97,0,0,0,129076,0,0,0,0,0,0,0,0,0,126092,13194,2802,0,0,0,0,6
200501101847,,2005,01,10,18,47,30,37.055,54.529,32.1,5.4,3.5,21.5,Mon,IRAN; ISLAMIC REPUBLIC OF,IR,0,5,0,NaN,0.011,1.0012,Regression::Youngs97_intraslab,0,0,1212921,584795,485222,448511,2831,0,0,0,0,39171,360401,294981,133552,105909,75982,0,0,0,7
200501102348,,2005,01,10,23,48,54,36.863,27.887,39.3,5.4,2,1,Tue,TURKEY,TR,0.047822,3,0,NaN,0.0106,1.001,Regression::Youngs97_intraslab,0,44278,1981328,842692,351286,1049,0,0,0,0,0,35201,899391,476293,196688,33293,0,0,0,0,6
200501131004,,2005,01,13,10,04,57,0.640,17.391,10,4.6,1,11,Thu,CONGO,CG,0,4,NaN,NaN,,NaN,Regression::AB06_ENA_BC_nosite,0,239130,0,0,0,0,0,0,0,0,17599,418397,6960,3077,1177,0,0,0,0,0,5
200501140833,,2005,01,14,08,33,14,-4.230,152.720,11.1,6.1,10,18,Fri,PAPUA NEW GUINEA,PG,0,4,NaN,NaN,0.0221,1.0507,Regression::BJF97,0,0,366,48329,20996,0,0,0,0,0,0,0,62965,289558,193258,15929,371,725,0,0,8
200501180409,,2005,01,18,04,09,19,36.776,121.397,25,4.5,8,12,Tue,CHINA,CN,0,5,NaN,NaN,0.0059,NaN,Regression::AB06_ENA_BC_nosite,0,3693641,17119,0,0,0,0,0,0,0,0,9222127,1026045,229271,0,0,0,0,0,0,4
200501190611,,2005,01,19,06,11,35,34.060,141.510,20.7,6.5,9,15,Wed,JAPAN,JP,1.5896,2,NaN,NaN,0.0002,NaN,Regression::BJF97,0,0,0,38796678,368439,0,0,0,0,0,0,0,0,1308033,20558,0,0,0,0,0,5
200501211345,,2005,01,21,13,45,14,-1.130,-80.860,11.2,6.0,-5,8,Fri,ECUADOR,EC,0,4,NaN,NaN,0.015,1.0337,Regression::BJF97,0,0,0,2318609,671245,120521,0,0,0,0,0,0,0,357596,834404,26863,5786,3127,0,0,8
200501222030,,2005,01,22,20,30,15,-7.750,159.580,17.5,6.4,11,7,Sun,SOLOMON ISLANDS,SB,0.30072,4,NaN,NaN,0.0042,1.0405,Regression::BJF97,0,0,0,11689,0,0,0,0,0,0,0,0,0,456545,28179,1872,0,0,0,0,6
200501230103,,2005,01,23,01,03,56,-5.860,151.640,31.7,5.4,10,11,Sun,PAPUA NEW GUINEA,PG,0.22686,4,NaN,NaN,0.0221,1.001,Regression::Youngs97_intraslab,0,0,55473,0,0,0,0,0,0,0,0,9220,257168,46578,8553,4551,0,0,0,0,6
200501232010,,2005,01,23,20,10,16,-1.280,119.840,44.1,6.2,8,4,Mon,INDONESIA,ID,0,4,1,NaN,0.0141,1.0056,Regression::Youngs97_intraslab,0,141299,863811,74021,0,7831,427290,0,0,0,0,840388,4129735,1023262,205549,250284,360787,0,0,0,7
200501232236,,2005,01,23,22,36,09,35.890,29.700,44.9,5.8,2,0,Mon,TURKEY,TR,0.22007,3,NaN,NaN,0.0106,NaN,Regression::Youngs97_intraslab,0,0,302166,1132449,102200,2791,0,0,0,0,0,0,358137,321046,83088,11930,0,0,0,0,6
200501240611,,2005,01,24,06,11,51,-2.348,-80.673,27.5,5.6,-5,1,Mon,ECUADOR,EC,0,4,NaN,NaN,0.015,1.002,Regression::Youngs97_intraslab,0,125915,857530,3387620,45131,40906,136224,0,0,0,0,206037,1885739,1083063,139749,69768,29359,0,0,0,7
200501241222,,2005,01,24,12,22,46,51.755,122.584,10,4.5,8,20,Mon,CHINA,CN,0,5,NaN,NaN,0.0059,NaN,Regression::AB06_ENA_BC_nosite,0,0,0,0,0,0,0,0,0,0,0,105068,30700,2095,436,0,0,0,0,0,5
200501242323,,2005,01,24,23,23,25,-1.360,-80.850,14.7,6.1,-5,18,Mon,ECUADOR,EC,0.09931,4,NaN,NaN,0.015,1.0431,Regression::BJF97,0,0,0,7148690,958427,25166,0,0,0,0,0,0,9191,3888423,985530,63049,14915,241,0,0,8
200501242326,,2005,01,24,23,26,52,-1.390,-80.920,24.5,5.8,-5,18,Mon,ECUADOR,EC,0.15926,4,NaN,NaN,0.015,1.0028,Regression::Youngs97_intraslab,0,343129,731478,2704673,448153,207103,0,0,0,0,0,103659,1101320,1167793,278291,59873,36434,0,0,0,7
200501250004,,2005,01,25,00,04,54,33.924,45.863,34,4.8,3.5,3.5,Tue,IRAN; ISLAMIC REPUBLIC OF,IR,0,5,NaN,NaN,0.011,NaN,Regression::AB06_ENA_BC_nosite,0,2571455,60874,0,0,0,0,0,0,0,0,1727435,340365,1360,0,0,0,0,0,0,4
200501250807,,2005,01,25,08,07,20,33.293,45.883,15,4.8,3,11,Tue,IRAQ,IQ,0,4,NaN,NaN,0.0266,NaN,Regression::AB06_ENA_BC_nosite,0,2027326,441598,0,0,0,0,0,0,0,0,1808870,342867,31296,1448,0,0,0,0,0,5
200501250821,,2005,01,25,08,21,47,33.365,45.867,24,4.9,3,11,Tue,IRAQ,IQ,0,4,NaN,NaN,0.0266,NaN,Regression::AB06_ENA_BC_nosite,0,917176,1712817,0,0,0,0,0,0,0,0,930297,1164925,17839,0,0,0,0,0,0,4
200501251139,,2005,01,25,11,39,20,33.374,45.878,40.5,4.9,3,14,Tue,IRAQ,IQ,0,4,NaN,NaN,0.0266,NaN,Regression::Youngs97_intraslab,0,42312,1968443,468853,0,0,0,0,0,0,0,15135,1602343,435663,55737,0,0,0,0,0,5
200501251630,,2005,01,25,16,30,38,22.520,100.552,4,4.8,8,0,Wed,CHINA,CN,0,5,0,NaN,0.0059,1.0054,Regression::BJF97,0,0,255133,213116,1281,0,0,0,0,0,0,0,653354,3226206,148743,5693,0,0,0,0,6
200501251644,,2005,01,25,16,44,16,37.650,43.680,37.6,5.9,2,18,Tue,TURKEY,TR,0,3,2,1,0.0106,1.0029,Regression::Youngs97_intraslab,0,0,285702,4545565,11830,48403,7471,0,0,0,0,0,842329,1884360,388470,134356,17378,0,0,0,7
200501251810,,2005,01,25,18,10,35,-26.863,26.590,5,4.5,2,20,Tue,SOUTH AFRICA,ZA,0,3,NaN,NaN,0.0042,NaN,Regression::AB06_ENA_BC_nosite,115960,4767663,72569,125549,180540,0,0,0,0,0,48386,915595,86614,27586,6567,0,0,0,0,0,5
200501280613,,2005,01,28,06,13,24,7.899,93.962,22.3,5.7,5.5,11.5,Fri,INDIA,IN,0.38643,5,NaN,NaN,0.0138,1.0016,Regression::Youngs97_intraslab,0,0,0,0,0,0,0,0,0,0,0,0,13639,15280,12731,2941,0,0,0,0,6
200501280926,,2005,01,28,09,26,18,-1.180,-81.330,12,6.0,-5,4,Fri,ECUADOR,EC,0.27061,4,NaN,NaN,0.015,NaN,Regression::BJF97,0,0,0,24815,653314,0,0,0,0,0,0,0,0,368788,244943,0,0,0,0,0,5
200501281546,,2005,01,28,15,46,46,-1.040,-81.150,14.1,5.9,-5,10,Fri,ECUADOR,EC,0.23937,4,NaN,NaN,0.015,NaN,Regression::BJF97,0,0,0,3116734,481289,0,0,0,0,0,0,0,0,2131838,322565,1735,0,0,0,0,6
200501300706,,2005,01,30,07,06,49,-0.782,-81.106,27,5.7,-5,2,Sun,ECUADOR,EC,0.3266,4,NaN,NaN,0.015,NaN,Regression::Youngs97_intraslab,0,91315,3307475,105012,289419,165431,0,0,0,0,0,82695,1518925,774820,91386,2637,0,0,0,0,6
200502020628,,2005,02,02,06,28,37,-7.473,145.118,29.2,5.5,10,16,Wed,PAPUA NEW GUINEA,PG,0,4,NaN,NaN,0.0221,1.0015,Regression::Youngs97_intraslab,0,22611,291434,0,0,0,0,0,0,0,0,423454,1487814,195728,16623,8808,5853,0,0,0,7
200502072002,,2005,02,07,20,02,15,-4.520,153.240,22.3,6.1,10,6,Tue,PAPUA NEW GUINEA,PG,0.18508,4,NaN,NaN,0.0221,1.0054,Regression::Youngs97_intraslab,0,13293,975,19706,1320,0,0,0,0,0,0,140713,100436,228621,46003,4132,2771,0,0,0,7
200502141805,,2005,02,14,18,05,59,15.750,-61.750,14.1,5.8,-4,14,Mon,GUADELOUPE,GP,0.1401,4,NaN,NaN,0.0088,NaN,Regression::BJF97,0,0,0,622584,369873,44566,0,0,0,0,0,0,0,27058,55373,4121,1142,0,0,0,7
200502142338,,2005,02,14,23,38,08,41.680,79.360,23.4,6.1,8,7,Tue,CHINA,CN,0,5,NaN,NaN,0.0059,1.0064,Regression::Youngs97_intraslab,0,0,1280685,178862,0,0,0,0,0,0,0,31752,1626206,1040363,510022,136673,46769,0,0,0,7
200502151442,,2005,02,15,14,42,27,4.740,126.480,52.9,6.5,8,22,Tue,INDONESIA,ID,0.32185,4,NaN,NaN,0.0141,1.0071,Regression::Youngs97_intraslab,0,0,1831080,928716,0,0,0,0,0,0,0,24373,4790444,1509359,62942,129230,36507,0,0,0,7
200502160819,,2005,02,16,08,19,42,8.120,93.920,17.2,5.9,5.5,13.5,Wed,INDIA,IN,0.33162,5,NaN,NaN,0.0138,NaN,Regression::BJF97,0,0,0,0,0,0,0,0,0,0,0,0,0,29602,15022,0,0,0,0,0,5
200502170612,,2005,02,17,06,12,17,-5.870,150.450,42.4,5.5,10,16,Thu,PAPUA NEW GUINEA,PG,0,4,NaN,NaN,0.0221,1.0012,Regression::Youngs97_intraslab,0,21038,0,0,34519,0,0,0,0,0,0,173875,51617,57663,64392,10463,0,0,0,0,6
200502172042,,2005,02,17,20,42,57,-1.748,-81.071,10,5.5,-5,15,Thu,ECUADOR,EC,0.25003,4,NaN,NaN,0.015,NaN,Regression::BJF97,0,0,0,3952018,203700,0,0,0,0,0,0,0,12197,2618884,182392,0,0,0,0,0,5
200502172308,,2005,02,17,23,08,46,-26.915,26.546,5,4.9,2,1,Fri,SOUTH AFRICA,ZA,0,3,NaN,NaN,0.0042,NaN,Regression::AB06_ENA_BC_nosite,0,4029567,467218,101454,205536,0,0,0,0,0,0,441120,556101,52301,19507,0,0,0,0,0,5
200502190004,,2005,02,19,00,04,44,-5.610,122.100,14,6.4,8,8,Sat,INDONESIA,ID,0.1154,4,NaN,NaN,0.0141,1.0635,Regression::BJF97,0,0,0,2118384,23721,0,0,0,0,0,0,0,0,7283522,1097015,48067,375,48,0,0,7
200502220225,"Dahuiyeh, Iran",2005,02,22,02,25,21,30.710,56.770,7,6.4,3.5,5.5,Tue,IRAN; ISLAMIC REPUBLIC OF,IR,0,5,612,1,0.011,0.96617,Regression::BJF97,0,0,0,340789,558147,9859,62350,4345,0,0,0,0,0,310790,89503,15236,3562,2347,156,0,9
200502220320,,2005,02,22,03,20,07,12.630,123.140,18.1,5.8,8,11,Tue,PHILIPPINES,PH,0.09835,3,NaN,NaN,0.018,1.0347,Regression::BJF97,0,0,9417,2654538,21160,0,0,0,0,0,0,0,16284,12214711,1463696,31889,1297,0,0,0,7
200502231133,,2005,02,23,11,33,52,-6.250,150.710,7.7,6.0,10,21,Wed,PAPUA NEW GUINEA,PG,0.11838,4,NaN,NaN,0.0221,1.0346,Regression::BJF97,0,0,0,9109,25423,0,0,0,0,0,0,0,0,55331,66690,2221,1660,0,0,0,7
200502231212,,2005,02,23,12,12,47,-6.329,150.710,38.6,5.6,10,22,Wed,PAPUA NEW GUINEA,PG,0.19376,4,NaN,NaN,0.0221,1.0014,Regression::Youngs97_intraslab,0,10,0,34531,0,0,0,0,0,0,0,55239,53961,97327,16689,6019,0,0,0,0,6
200502240735,,2005,02,24,07,35,50,2.931,95.662,29.7,5.6,7,14,Thu,INDONESIA,ID,0.11414,4,NaN,NaN,0.0141,1.0018,Regression::Youngs97_intraslab,0,352,0,24658,0,0,0,0,0,0,0,264295,912594,146447,20892,35622,4461,0,0,0,7
200502261256,,2005,02,26,12,56,51,2.840,95.500,27,6.7,7,19,Sat,INDONESIA,ID,0.15325,4,NaN,NaN,0.0141,1.0228,Regression::Youngs97_intraslab,0,0,1285663,0,24661,0,0,0,0,0,0,302,2776714,2005081,101692,11063,49018,3271,0,0,8
200502280105,,2005,02,28,01,06,00,18.912,-104.429,26.2,5.6,-7,18,Sun,MEXICO,MX,0.13767,3,NaN,NaN,0.0116,1.0018,Regression::Youngs97_intraslab,0,155552,4934048,546370,172757,48658,98313,0,0,0,0,83808,553232,224536,76932,46974,232,0,0,0,7
200503051906,,2005,03,05,19,06,51,24.633,121.921,3.8,5.8,8,3,Sun,TAIWAN; PROVINCE OF CHINA,TW,0.050578,2,0,NaN,0.0061,1.0291,Regression::BJF97,0,0,0,9319692,8334516,339478,99503,0,0,0,0,0,0,694420,125205,4538,3921,42,0,0,7
200503051908,,2005,03,05,19,08,00,24.685,121.778,6,5.7,8,3,Sun,TAIWAN; PROVINCE OF CHINA,TW,0,2,NaN,NaN,0.0061,1.0292,Regression::BJF97,0,0,0,8776470,8707877,52255,216331,192954,0,0,0,0,0,688850,122926,9968,2067,88,0,0,8
200503060439,,2005,03,06,04,40,00,-11.040,163.090,18.4,6.0,11,15,Sun,SOLOMON ISLANDS,SB,0.63432,4,NaN,NaN,0.0042,NaN,Regression::BJF97,0,0,0,0,0,0,0,0,0,0,0,0,0,10612,5400,0,0,0,0,0,5
200503060617,"Rivieres du Loup, Canada",2005,03,06,06,17,48,47.748,-69.766,14.3,4.9,-5,1,Sun,CANADA,CA,0.036666,2,NaN,NaN,0.0088,NaN,Regression::BJF97,0,0,0,267678,61335,2485,0,0,0,0,0,0,0,77940,8046,971,0,0,0,0,6
200503091015,,2005,03,09,10,15,33,-26.889,26.775,13,5.0,2,12,Wed,SOUTH AFRICA,ZA,0,3,2,NaN,0.0042,NaN,Regression::AB06_ENA_BC_nosite,0,71591,3640434,95421,306065,0,0,0,0,0,0,11347,561124,63795,7146,0,0,0,0,0,5
200503120736,,2005,03,12,07,36,13,39.364,40.970,19.1,5.6,2,9,Sat,TURKEY,TR,0,3,0,NaN,0.0106,1.0247,Regression::BJF97,0,0,0,1848894,128715,0,0,0,0,0,0,0,0,2584309,267586,19566,4432,13,0,0,7
200503140155,,2005,03,14,01,56,00,39.300,40.850,21.8,5.8,2,3,Mon,TURKEY,TR,0,3,0,NaN,0.0106,1.0335,Regression::BJF97,0,0,0,2378617,250092,0,0,0,0,0,0,0,0,2458676,354972,26384,8247,1388,0,0,8
200503140943,,2005,03,14,09,43,49,17.154,73.715,12,4.9,5.5,14.5,Mon,INDIA,IN,0,5,0,NaN,0.0138,NaN,Regression::AB06_ENA_BC_nosite,0,2623633,4438129,15178,0,0,0,0,0,0,0,6124106,4251176,660487,147862,0,0,0,0,0,5
200503172320,,2005,03,17,23,20,47,4.874,95.074,45,5.7,7,6,Fri,INDONESIA,ID,0.28862,4,NaN,NaN,0.0141,NaN,Regression::Youngs97_intraslab,0,0,106781,29089,403109,0,0,0,0,0,0,249,492270,1224711,203773,43740,0,0,0,0,6
200503191149,,2005,03,19,11,49,18,4.191,11.072,10,4.6,1,12,Sat,CAMEROON,CM,0,4,NaN,NaN,,NaN,Regression::AB06_ENA_BC_nosite,830,3876325,27494,5184,1430,0,0,0,0,0,45177,2295693,356654,124596,30474,0,0,0,0,0,5
200503191502,,2005,03,19,15,02,43,-20.490,-174.190,26.4,6.1,13,4,Sun,TONGA,TO,0.35425,4,NaN,NaN,0.0201,1.004,Regression::Youngs97_intraslab,0,0,0,60987,0,0,0,0,0,0,0,0,16849,25525,4772,1134,229,0,0,0,7
200503200153,"Fukuoka, Japan",2005,03,20,01,53,42,33.800,130.260,8.5,6.6,9,10,Sun,JAPAN,JP,0.11238,2,1,NaN,0.0002,0.86943,Regression::BJF97,0,0,720377,18727831,4361520,2317734,769542,1121444,69064,0,0,0,113940,3812249,635063,221443,22007,4798,4707,177,9
200503201715,,2005,03,20,17,15,04,-7.980,124.780,32.4,5.8,8,1,Mon,INDONESIA,ID,0.16613,4,NaN,NaN,0.0141,1.0024,Regression::Youngs97_intraslab,0,0,0,49629,0,0,0,0,0,0,0,0,1090917,1045816,49884,90719,5365,0,0,0,7
200503232112,,2005,03,23,21,12,00,-11.657,-56.872,10,5.0,-4,17,Wed,BRAZIL,BR,0,4,NaN,NaN,0.0104,NaN,Regression::AB06_ENA_BC_nosite,0,0,0,0,0,0,0,0,0,0,0,20090,67447,4457,1306,0,0,0,0,0,5
200503232144,,2005,03,23,21,44,53,39.362,40.873,16.1,5.6,2,23,Wed,TURKEY,TR,0,3,NaN,NaN,0.0106,1.0248,Regression::BJF97,0,0,0,1926105,132263,0,0,0,0,0,0,0,0,2560713,263925,18691,3898,12,0,0,7
200503261540,,2005,03,26,15,40,36,-4.970,129.900,23.7,6.1,9,0,Sun,INDONESIA,ID,0.39493,4,NaN,NaN,0.0141,1.0042,Regression::Youngs97_intraslab,0,19038,118299,52,0,1709,0,0,0,0,0,151761,653178,86229,0,3769,159,0,0,0,4
200503281609,"Nias, Indonesia",2005,03,28,16,09,37,2.050,97.060,33.7,8.6,7,23,Mon,INDONESIA,ID,0.022386,4,1303,1,0.0141,0.99881,Regression::Youngs97_interface,0,0,2189997,13135406,8092128,503806,58667,0,353,0,0,0,3192046,8620839,8771103,3056501,1410294,508869,13419,0,9
200503281621,,2005,03,28,16,21,16,1.136,97.039,30,5.8,7,23,Mon,INDONESIA,ID,0.077781,4,NaN,NaN,0.0141,1.0023,Regression::Youngs97_intraslab,0,0,83362,0,353,0,0,0,0,0,0,113820,1402422,381950,369826,105881,15294,0,0,0,7
200503281638,,2005,03,28,16,38,41,1.203,97.460,20,5.9,7,23,Mon,INDONESIA,ID,0,4,NaN,NaN,0.0141,1.0364,Regression::BJF97,0,0,0,778478,0,353,0,0,0,0,0,0,0,2667758,533474,153675,44121,13772,0,0,8
200503281644,,2005,03,28,16,44,29,2.083,96.471,31.5,5.5,7,23,Mon,INDONESIA,ID,0.14228,4,NaN,NaN,0.0141,1.0014,Regression::Youngs97_intraslab,0,273991,353,0,0,0,0,0,0,0,0,237930,1830945,191037,27481,16993,514,0,0,0,7
200503281830,,2005,03,28,18,30,43,0.922,97.843,30,6.1,7,1,Tue,INDONESIA,ID,0,4,NaN,NaN,0.0141,1.0061,Regression::Youngs97_intraslab,0,1259385,5574735,421106,0,353,0,0,0,0,0,1432473,6831466,1218727,85411,145288,504359,5099,0,0,8
200503281902,,2005,03,28,19,02,21,1.030,97.813,40,5.8,7,2,Tue,INDONESIA,ID,0,4,NaN,NaN,0.0141,1.0024,Regression::Youngs97_intraslab,0,51431,641228,82507,0,353,0,0,0,0,0,99561,2318937,847705,126815,511938,97103,0,0,0,7
200503282337,,2005,03,28,23,37,31,2.893,96.399,29.7,5.6,7,6,Tue,INDONESIA,ID,0.23177,4,NaN,NaN,0.0141,1.0014,Regression::Youngs97_intraslab,0,37287,710287,24689,0,0,0,0,0,0,0,268566,1613007,580661,78471,7978,175,0,0,0,7
200503290516,,2005,03,29,05,16,31,2.670,96.570,39.2,5.9,7,12,Tue,INDONESIA,ID,0.17152,4,NaN,NaN,0.0141,1.0024,Regression::Youngs97_intraslab,0,0,1046288,24690,0,0,0,0,0,0,0,0,1768268,1060913,156250,31743,1478,0,0,0,7
200503290616,,2005,03,29,06,16,13,1.787,99.159,20,5.5,7,13,Tue,INDONESIA,ID,0,4,NaN,NaN,0.0141,1.0202,Regression::BJF97,0,0,26951,5269003,421114,0,0,0,0,0,0,0,511483,6815658,1126742,20237,2258,0,0,0,7
200503300113,,2005,03,30,01,13,14,1.774,97.076,20,5.5,7,8,Wed,INDONESIA,ID,0.23277,4,NaN,NaN,0.0141,NaN,Regression::BJF97,0,0,0,4398212,0,0,0,0,0,0,0,0,0,3126517,169006,180,0,0,0,0,6
200503301619,,2005,03,30,16,19,41,2.950,95.410,27.5,6.2,7,23,Wed,INDONESIA,ID,0.011418,4,NaN,NaN,0.0141,1.0049,Regression::Youngs97_intraslab,0,3070,1263905,24691,0,0,0,0,0,0,0,454071,3548164,708602,26970,23276,17885,108,0,0,8
200503301729,,2005,03,30,17,29,21,2.917,95.397,26.5,5.6,7,0,Thu,INDONESIA,ID,0.041557,4,NaN,NaN,0.0141,NaN,Regression::Youngs97_intraslab,0,0,24691,0,0,0,0,0,0,0,0,245803,793931,32435,35854,18042,108,0,0,0,7
200503310723,,2005,03,31,07,23,53,1.720,97.070,22,5.8,7,14,Thu,INDONESIA,ID,0.28699,4,NaN,NaN,0.0141,NaN,Regression::BJF97,0,0,0,4066999,353,0,0,0,0,0,0,0,0,2799676,342479,885,0,0,0,0,6
200504012032,,2005,04,01,20,32,37,0.323,98.123,28.6,5.6,7,3,Sat,INDONESIA,ID,0.28108,4,NaN,NaN,0.0141,NaN,Regression::Youngs97_intraslab,0,101070,421172,353,0,0,0,0,0,0,0,187180,2437333,490846,286160,37623,0,0,0,0,6
200504030059,,2005,04,03,00,59,21,0.370,98.300,30,6.0,7,7,Sun,INDONESIA,ID,0.31383,4,NaN,NaN,0.0141,1.003,Regression::Youngs97_intraslab,0,0,0,339021,0,0,0,0,0,0,0,0,6276,620224,475857,40071,2912,0,0,0,7
200504030310,,2005,04,03,03,10,56,1.970,97.890,36,6.2,7,10,Sun,INDONESIA,ID,0.26527,4,NaN,NaN,0.0141,1.0045,Regression::Youngs97_intraslab,0,1753365,1211281,5337674,82877,0,0,0,0,0,0,1826310,4484637,3405263,1124321,198034,135024,0,0,0,7
200504071146,,2005,04,07,11,46,03,0.595,97.396,18.5,5.6,7,18,Thu,INDONESIA,ID,0.22146,4,NaN,NaN,0.0141,NaN,Regression::BJF97,0,0,0,421616,0,0,0,0,0,0,0,0,237270,1526389,586686,0,0,0,0,0,5
200504072004,,2005,04,07,20,04,40,30.440,83.610,7.9,6.3,8,4,Fri,CHINA,CN,0,5,NaN,NaN,0.0059,1.0649,Regression::BJF97,0,0,0,993942,0,0,0,0,0,0,0,0,0,9240607,23558,2640,691,142,22,0,8
200504080151,,2005,04,08,01,51,38,0.654,97.333,28.9,5.7,7,8,Fri,INDONESIA,ID,0.15682,4,NaN,NaN,0.0141,1.0017,Regression::Youngs97_intraslab,0,0,406561,0,353,0,0,0,0,0,0,612392,987835,65105,577324,120865,181,0,0,0,7
200504080548,,2005,04,08,05,48,38,-0.250,97.700,21,6.1,7,12,Fri,INDONESIA,ID,0.21623,4,NaN,NaN,0.0141,NaN,Regression::BJF97,0,0,105,1930115,0,0,0,0,0,0,0,0,291632,6411535,54891,34,0,0,0,0,5
200504101029,,2005,04,10,10,29,11,-1.680,99.550,19,6.7,7,17,Sun,INDONESIA,ID,0.24625,4,NaN,NaN,0.0141,1.0815,Regression::BJF97,0,0,0,1300162,1323891,0,0,0,0,0,0,0,0,6055806,1847778,14294,759,0,0,0,7
200504101045,,2005,04,10,10,45,49,-1.592,99.563,28,5.7,7,17,Sun,INDONESIA,ID,0.27801,4,NaN,NaN,0.0141,1.0017,Regression::Youngs97_intraslab,0,0,280493,1146498,0,0,0,0,0,0,0,148024,2854531,843490,23586,4489,0,0,0,0,6
200504101114,,2005,04,10,11,14,20,-1.740,99.690,34.6,6.5,7,18,Sun,INDONESIA,ID,0.25757,4,NaN,NaN,0.0141,1.0094,Regression::Youngs97_intraslab,0,0,1167218,280493,1146499,0,0,0,0,0,0,61839,3898680,3621749,460471,15576,8815,0,0,0,7
200504101155,,2005,04,10,11,55,31,-1.680,99.640,31.1,5.9,7,18,Sun,INDONESIA,ID,0.29734,4,NaN,NaN,0.0141,1.0025,Regression::Youngs97_intraslab,0,0,229667,1197326,0,0,0,0,0,0,0,218,2375639,1344773,25620,6764,26,0,0,0,6
